高一上地理,#genre#
53-1.3.2函数的极值与导数(一),https://d006.eduyun.cn/videoworks/mda-kies7828dknxcseh/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.2函数的极值与导数（一）改一.m3u8
54-1.3.2函数的极值与导数(二),https://d006.eduyun.cn/videoworks/mda-kiessqq4s63wxdiu/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.2函数的极值与导数（二）改一.m3u8
55-1.3.2函数的极值与导数(三),https://d006.eduyun.cn/videoworks/mda-kiescnxpz4u9e28j/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.2函数的极值与导数（三）改一.m3u8
56-1.3.2函数的极值与导数（四）,https://d006.eduyun.cn/videoworks/mda-kiesjsztbbkukdip/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.2函数的极值与导数（四）.m3u8
57-1.3.2函数的极值与导数(五),https://d006.eduyun.cn/videoworks/mda-kies4878egp9edxs/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.2函数的极值与导数（五）.m3u8
58-1.3.3函数的最大（小)值与导数（一）,https://d006.eduyun.cn/videoworks/mda-kiesb597nt3ztmzc/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（一）改一.m3u8
59-1.3.3函数的最大（小)值与导数（二）,https://d006.eduyun.cn/videoworks/mda-kies94gyyz9xa6af/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（二）改一.m3u8
60-1.3.3函数的最大（小）值与导数（三）,https://d006.eduyun.cn/videoworks/mda-kiesjqrm89eey08b/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（三）改一.m3u8
61-1.3.3函数的最大（小）值与导数（四）,https://d006.eduyun.cn/videoworks/mda-kies0q92c7vmsq71/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（四）改一.m3u8
62-1.3.3函数的最大（小）值与导数（五）,https://d006.eduyun.cn/videoworks/mda-kiesjicf0zcv2uih/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（五）改一.m3u8
63-1.3.3函数的最大（小）值与导数（六）,https://d006.eduyun.cn/videoworks/mda-kiesp182wakfpt4c/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（六）.m3u8
64-1.3.3函数的最大（小）值与导数（七）,https://d006.eduyun.cn/videoworks/mda-kiesmhsbq723qe4p/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（七）.m3u8
65-1.3.3函数的最大（小）值与导数（八）,https://d006.eduyun.cn/videoworks/mda-kifpkq4xjzuhgpei/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（八）改一.m3u8
66-1.3.3函数的最大（小）值与导数（九）,https://d006.eduyun.cn/videoworks/mda-kifpswu4s6gf857q/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（九）改一.m3u8
67-1.3.3函数的最大（小）值与导数（十）,https://d006.eduyun.cn/videoworks/mda-kifpg5c0pqharizh/ykt_tbkt_hls_1080_7_CJ_1/video/1.3.3函数的最大（小）值与导数（十）.m3u8
68-1.4生活中的优化问题举例（一）,https://d006.eduyun.cn/videoworks/mda-kifpr5ekjcpqynq9/ykt_tbkt_hls_1080_7_CJ_1/video/1.4生活中的优化问题举例（一）改一.m3u8
69-1.4生活中的优化问题举例（二）,https://d006.eduyun.cn/videoworks/mda-kifpmscv346tnc78/ykt_tbkt_hls_1080_7_CJ_1/video/1.4生活中的优化问题举例（二）改一.m3u8
70-2.1合情推理和演绎推理,https://d006.eduyun.cn/videoworks/mda-kifvsiybs3btkau4/ykt_tbkt_hls_1080_7_CJ_1/video/2.1合情推理与演绎推理改一.m3u8
71-2.2直接证明与间接证明,https://d006.eduyun.cn/videoworks/mda-kifvfqjfhwss4ra9/ykt_tbkt_hls_1080_7_CJ_1/video/2.2直接证明与间接证明改一.m3u8
72-2.3数学归纳法,https://d006.eduyun.cn/videoworks/mda-kifvn89h32mb1q6e/ykt_tbkt_hls_1080_7_CJ_1/video/2.3数学归纳法.m3u8
73-3.1数系的扩充和复数的概念,https://d006.eduyun.cn/videoworks/mda-kifvdqhp9tqnssuc/ykt_tbkt_hls_1080_7_CJ_1/video/3.1数系的扩充和复数的概念改一.m3u8
74-3.2复数代数形式的四则运算,https://d006.eduyun.cn/videoworks/mda-kifvr1cahv6f78my/ykt_tbkt_hls_1080_7_CJ_1/video/3.2复数代数形式的四则运算改一.m3u8

高二下物理人教版选修三,#genre#
01-物质是由大量分子组成的,https://d006.eduyun.cn/videoworks/mda-kien1t8ksvmdujb0/ykt_tbkt_hls_1080_7_CJ_1/video/物质是由大量分子组成的（第一课时）.m3u8
02-分子的热运动,https://d006.eduyun.cn/videoworks/mda-kienmducsmk75v5z/ykt_tbkt_hls_1080_7_CJ_1/video/分子的热运动（第二课时）改一.m3u8
03-分子力,https://d006.eduyun.cn/videoworks/mda-kienpj5a3gvh8y52/ykt_tbkt_hls_1080_7_CJ_1/video/分子力（第三课时）改一.m3u8
04-油膜法估测分子直径实验,https://d006.eduyun.cn/videoworks/mda-kienfb9acnt1sar7/ykt_tbkt_hls_1080_7_CJ_1/video/油膜法估测分子直径实验（第四课时）改一.m3u8
05-内能,https://d006.eduyun.cn/videoworks/mda-kienrd9qcs7vswxg/ykt_tbkt_hls_1080_7_CJ_1/video/内能（第一课时）.m3u8
06-气体的等温变化,https://d006.eduyun.cn/videoworks/mda-kiensmug1fjkjccp/ykt_tbkt_hls_1080_7_CJ_1/video/气体的等温变化（第二课时）.m3u8
07-气体的等容和等压变化,https://d006.eduyun.cn/videoworks/mda-kiena6aw3cfvx96k/ykt_tbkt_hls_1080_7_CJ_1/video/气体的等容和等压变化(第三课时)改一.m3u8
08-温度和温标 气体实验定律的应用,https://d006.eduyun.cn/videoworks/mda-kienu5smui7g3xvn/ykt_tbkt_hls_1080_7_CJ_1/video/温度和温标气体实验定律的应用（第四课时）.m3u8
09-理想气体状态方程,https://d006.eduyun.cn/videoworks/mda-kiepvm2896t994mb/ykt_tbkt_hls_1080_7_CJ_1/video/理想气体状态方程改一.m3u8
10-气体热现象的微观意义,https://d006.eduyun.cn/videoworks/mda-kiep1cxadx39173s/ykt_tbkt_hls_1080_7_CJ_1/video/气体热现象的微观意义改一.m3u8
11-气体的性质习题课,https://d006.eduyun.cn/videoworks/mda-kiepf6xjfrkck4xh/ykt_tbkt_hls_1080_7_CJ_1/video/气体的性质习题课.m3u8
12-固体、液体和物态变化,https://d006.eduyun.cn/videoworks/mda-kiepg21k21e4i46n/ykt_tbkt_hls_1080_7_CJ_1/video/固体、液体和物态变化改一.m3u8
13-功和内能 热和内能,https://d006.eduyun.cn/videoworks/mda-kiep4d26iwbkd5pu/ykt_tbkt_hls_1080_7_CJ_1/video/热和功改一.m3u8
14-热力学第一定律 能量守恒,https://d006.eduyun.cn/videoworks/mda-kiepby1v6ubajbbj/ykt_tbkt_hls_1080_7_CJ_1/video/热力学第一定律能量守恒.m3u8
15-热力学第二定律 能源,https://d006.eduyun.cn/videoworks/mda-kiepqpuyrc2a5txb/ykt_tbkt_hls_1080_7_CJ_1/video/热力学第二定律能源.m3u8
16-热学全章复习,https://d006.eduyun.cn/videoworks/mda-kiep8rtyxuygt8sk/ykt_tbkt_hls_1080_7_CJ_1/video/热学全章复习.m3u8
17-交变电流的产生和变化规律,https://d006.eduyun.cn/videoworks/mda-kieqge2vh8b93c0u/ykt_tbkt_hls_1080_7_CJ_1/video/交变电流的产生和变化规律改一.m3u8
18-描述交变电流的物理量,https://d006.eduyun.cn/videoworks/mda-kieqgny3d8yck95n/ykt_tbkt_hls_1080_7_CJ_1/video/描述交变电流的物理量.m3u8
19-交变电流规律的应用,https://d006.eduyun.cn/videoworks/mda-kieqviurf9yqep9e/ykt_tbkt_hls_1080_7_CJ_1/video/交变电流规律的应用.m3u8
20-电感和电容对交变电流的影响,https://d006.eduyun.cn/videoworks/mda-kiequ7n4s05gn8gb/ykt_tbkt_hls_1080_7_CJ_1/video/电感和电容对交变电流的影响.m3u8
21-变压器原理与应用,https://d006.eduyun.cn/videoworks/mda-kieqne4vqf3j3xmg/ykt_tbkt_hls_1080_7_CJ_1/video/变压器原理与应用.m3u8
22-远距离输电,https://d006.eduyun.cn/videoworks/mda-kieqxd2czhhfdshb/ykt_tbkt_hls_1080_7_CJ_1/video/远距离输电.m3u8
23-传感器简介,https://d006.eduyun.cn/videoworks/mda-kieqq2h4v4ubzz24/ykt_tbkt_hls_1080_7_CJ_1/video/传感器简介.m3u8
24-变压器实验、传感器实验,https://d006.eduyun.cn/videoworks/mda-kieqhti6mgh7xheu/ykt_tbkt_hls_1080_7_CJ_1/video/变压器实验、传感器实验.m3u8
25-简谐运动,https://d006.eduyun.cn/videoworks/mda-kier0v2qrjvmztuf/ykt_tbkt_hls_1080_7_CJ_1/video/简谐运动改一.m3u8
26-简谐运动的描述,https://d006.eduyun.cn/videoworks/mda-kiernag4m212kb5t/ykt_tbkt_hls_1080_7_CJ_1/video/简谐运动的描述.m3u8
27-简谐运动的回复力和能量,https://d006.eduyun.cn/videoworks/mda-kierv6jqgyg8i39z/ykt_tbkt_hls_1080_7_CJ_1/video/简谐运动的回复力和能量.m3u8
28-单摆,https://d006.eduyun.cn/videoworks/mda-kiertmxhdcn9ec0t/ykt_tbkt_hls_1080_7_CJ_1/video/单摆.m3u8
29-外力作用下的振动、振动习题课,https://d006.eduyun.cn/videoworks/mda-kiermp9w36sn1fsm/ykt_tbkt_hls_1080_7_CJ_1/video/外力作用下的振动、振动习题课改一.m3u8
30-波的形成和传播,https://d006.eduyun.cn/videoworks/mda-kierxzmhvip38zp6/ykt_tbkt_hls_1080_7_CJ_1/video/波的形成和传播改一.m3u8
31-波的图象,https://d006.eduyun.cn/videoworks/mda-kier0hg45eahvqz4/ykt_tbkt_hls_1080_7_CJ_1/video/波的图象.m3u8
32-波长、频率和波速,https://d006.eduyun.cn/videoworks/mda-kier17t9e45ye2ta/ykt_tbkt_hls_1080_7_CJ_1/video/波长、频率和波速.m3u8
33-机械波习题课,https://d006.eduyun.cn/videoworks/mda-kier87yxzuhfcqbt/ykt_tbkt_hls_1080_7_CJ_1/video/机械波习题课.m3u8
34-波的干涉和衍射,https://d006.eduyun.cn/videoworks/mda-kieryipzs1szr1x8/ykt_tbkt_hls_1080_7_CJ_1/video/波的干涉和衍射.m3u8
35-多普勒效应与惠更斯原理,https://d006.eduyun.cn/videoworks/mda-kier7177ftydj9hw/ykt_tbkt_hls_1080_7_CJ_1/video/多普勒效应与惠更斯原理.m3u8
36-振动和波复习课,https://d006.eduyun.cn/videoworks/mda-kiersjp7qurkm3yb/ykt_tbkt_hls_1080_7_CJ_1/video/振动和波复习课改一.m3u8
37-光的反射和折射,https://d006.eduyun.cn/videoworks/mda-kiesbx2xd1tm4b75/ykt_tbkt_hls_1080_7_CJ_1/video/光的反射和折射改二.m3u8
38-全反射,https://d006.eduyun.cn/videoworks/mda-kies43bej9w2veq6/ykt_tbkt_hls_1080_7_CJ_1/video/全反射.m3u8
39-测量玻璃砖的折射率,https://d006.eduyun.cn/videoworks/mda-kies37vrjf159wz1/ykt_tbkt_hls_1080_7_CJ_1/video/测量玻璃砖的折射率改二.m3u8
40-光的干涉,https://d006.eduyun.cn/videoworks/mda-kiesju6neia2cqxf/ykt_tbkt_hls_1080_7_CJ_1/video/光的干涉.m3u8
41-光的衍射和偏振、激光,https://d006.eduyun.cn/videoworks/mda-kies44rgft12zy35/ykt_tbkt_hls_1080_7_CJ_1/video/光的衍射与偏振、激光.m3u8
42-实验：用双缝干涉测量光的波长,https://d006.eduyun.cn/videoworks/mda-kiesau78b3bmmy9b/ykt_tbkt_hls_1080_7_CJ_1/video/实验：用双缝干涉测量光的波长.m3u8
43-电磁振荡,https://d006.eduyun.cn/videoworks/mda-kies6901n4sjasdd/ykt_tbkt_hls_1080_7_CJ_1/video/电磁振荡.m3u8
44-电磁波的发现,https://d006.eduyun.cn/videoworks/mda-kiesc2krvjyef7k7/ykt_tbkt_hls_1080_7_CJ_1/video/电磁波的发现.m3u8
45-电磁波的发射和接收,https://d006.eduyun.cn/videoworks/mda-kiesbg72gqz7stxn/ykt_tbkt_hls_1080_7_CJ_1/video/电磁波的发射和接收.m3u8
46-电磁波的应用电磁波谱,https://d006.eduyun.cn/videoworks/mda-kiestjkd714e6n29/ykt_tbkt_hls_1080_7_CJ_1/video/电磁波的应用电磁波谱改二.m3u8
47-量子论的诞生,https://d006.eduyun.cn/videoworks/mda-kiesqaqhya8pwgv6/ykt_tbkt_hls_1080_7_CJ_1/video/量子论的诞生改一.m3u8
48-光电效应,https://d006.eduyun.cn/videoworks/mda-kiesrkyrwxzsmujx/ykt_tbkt_hls_1080_7_CJ_1/video/光电效应.m3u8
49-光的波粒二象性,https://d006.eduyun.cn/videoworks/mda-kies9tiks4jgzynj/ykt_tbkt_hls_1080_7_CJ_1/video/光的波粒二象性.m3u8
50-物质波、不确定关系,https://d006.eduyun.cn/videoworks/mda-kiesgcjg8anm2wcm/ykt_tbkt_hls_1080_7_CJ_1/video/物质波、不确定关系.m3u8
51-电子的发现,https://d006.eduyun.cn/videoworks/mda-kies9sunw8w284wm/ykt_tbkt_hls_1080_7_CJ_1/video/电子的发现改一.m3u8
52-原子的核式结构模型,https://d006.eduyun.cn/videoworks/mda-kiese6ebpk5wzzvg/ykt_tbkt_hls_1080_7_CJ_1/video/原子的核式结构模型.m3u8
53-氢原子光谱,https://d006.eduyun.cn/videoworks/mda-kifpp2unbg417gt3/ykt_tbkt_hls_1080_7_CJ_1/video/氢原子光谱改一.m3u8
54-玻尔的原子模型,https://d006.eduyun.cn/videoworks/mda-kifpv5bcus2hetue/ykt_tbkt_hls_1080_7_CJ_1/video/玻尔的原子模型.m3u8
55-原子核的组成,https://d006.eduyun.cn/videoworks/mda-kifp4nb26187fccr/ykt_tbkt_hls_1080_7_CJ_1/video/原子核的组成改一.m3u8
56-放射性元素的衰变,https://d006.eduyun.cn/videoworks/mda-kifp6sxkanbakwqw/ykt_tbkt_hls_1080_7_CJ_1/video/放射性元素的衰变改一.m3u8
57-放射性的探测、应用与防护,https://d006.eduyun.cn/videoworks/mda-kifvq6zv4dt9rvh0/ykt_tbkt_hls_1080_7_CJ_1/video/放射性的探测、应用与防护.m3u8
58-核力与结合能,https://d006.eduyun.cn/videoworks/mda-kifvme6bi5i0p08k/ykt_tbkt_hls_1080_7_CJ_1/video/核力与结合能.m3u8
59-裂变与聚变,https://d006.eduyun.cn/videoworks/mda-kifv6mdr91yxe5u5/ykt_tbkt_hls_1080_7_CJ_1/video/裂变与聚变.m3u8
60-粒子和宇宙、原子核复习,https://d006.eduyun.cn/videoworks/mda-kifv21z6pczns2cx/ykt_tbkt_hls_1080_7_CJ_1/video/粒子和宇宙、原子核复习.m3u8

高二下音乐,#genre#
01-走近音乐编创,https://d006.eduyun.cn/videoworks/mda-mbybu8hcp2x2wx1t/ykt_tbkt_hls_1080_5/video/音乐编创第一课时.m3u8
02-旋律写作1,https://d006.eduyun.cn/videoworks/mda-mbybpc02w1k3fgrh/ykt_tbkt_hls_1080_5/video/音乐编创第二课时.m3u8
03-旋律写作2,https://d006.eduyun.cn/videoworks/mda-mciffju3yvvvi62p/ykt_tbkt_hls_1080_5/video/高二【音乐编创（人音版）】旋律写作２.m3u8
04-音乐主题的常见类型,https://d006.eduyun.cn/videoworks/mda-mcifsuht6nwg875v/ykt_tbkt_hls_1080_5/video/高二【音乐编创（人音版）】音乐主题1.m3u8
05-音乐主题的发展手法,https://d006.eduyun.cn/videoworks/mda-mc1g8nu6nu7jz22i/ykt_tbkt_hls_1080_5/video/音乐编创第五课时3.25.m3u8
06-歌曲结构1,https://d006.eduyun.cn/videoworks/mda-mdbjd5pcy75d5fy1/ykt_tbkt_hls_1080_5/video/音乐编创第六课时歌曲结构资源包.m3u8
07-歌曲结构2,https://d006.eduyun.cn/videoworks/mda-mbyb23gaqgm8wet3/ykt_tbkt_hls_1080_5/video/音乐编创第七课时《歌曲结构》2.m3u8
08-编创歌词的常识,https://d006.eduyun.cn/videoworks/mda-mdybqhr7dxv8v36t/ykt_tbkt_hls_1080_5/video/编创歌词的常识.m3u8
09-计算机音乐基本概念与乐谱的输入输出,https://d006.eduyun.cn/videoworks/mda-mdybe2rxjz1vhcvv/ykt_tbkt_hls_1080_5/video/计算机音乐1.m3u8
10-计算机辅助作曲系统,https://d006.eduyun.cn/videoworks/mda-mdybz9ac2sm2xq4m/ykt_tbkt_hls_1080_5/video/计算机音乐2.m3u8
11-音乐织体与和声基础,https://d006.eduyun.cn/videoworks/mda-mdybkt0sapww7sd1/ykt_tbkt_hls_1080_5/video/伴奏编配基础1音乐织体与和声.m3u8
12-钢琴伴奏编配,https://d006.eduyun.cn/videoworks/mda-mephuhs6pakvnukj/ykt_tbkt_hls_1080_7/video/高二【音乐编创（人音版）】钢琴伴奏编配.m3u8
13-智能编曲1,https://d006.eduyun.cn/videoworks/mda-mephqixqe1xpnf3c/ykt_tbkt_hls_1080_7/video/高二【音乐编创（人音版）】智能编曲1.m3u8
14-智能编曲2,https://d006.eduyun.cn/videoworks/mda-meph4ek4hau5h8c2/ykt_tbkt_hls_1080_7/video/高二【音乐编创（人音版）】智能编曲2.m3u8
15-佳作鉴赏《在那遥远的地方》《花儿为什么这样红》,https://d006.eduyun.cn/videoworks/mda-mephtrgwef4p89qc/ykt_tbkt_hls_1080_7/video/佳作鉴赏《在那遥远的地方》《花儿为什么这样红》.m3u8
16-佳作鉴赏《紫藤花》《野玫瑰》,https://d006.eduyun.cn/videoworks/mda-mephjai0515zap4q/ykt_tbkt_hls_1080_7/video/佳作鉴赏《紫藤花》《野玫瑰》.m3u8

高二下英语人教版选修六,#genre#
01-Fight against 2019-nCoV,https://d006.eduyun.cn/videoworks/mda-kienv18p74fgz8qs/ykt_tbkt_hls_1080_7_CJ_1/video/Fightagainst2019-nCoV（第一课时）改一.m3u8
02-Module 6 Unit 1 Vocabulary I,https://d006.eduyun.cn/videoworks/mda-kienr4rmncch10mu/ykt_tbkt_hls_1080_7_CJ_1/video/Module6Unit1VocabularyI（第二课时）改一.m3u8
03-Module 6 Unit 1 Vocabulary II,https://d006.eduyun.cn/videoworks/mda-kiendtuva36jxses/ykt_tbkt_hls_1080_7_CJ_1/video/Module6Unit1VocabularyII(第三课时).m3u8
04-Attributive Clause(Revision),https://d006.eduyun.cn/videoworks/mda-kien0a6yvgkf0nuj/ykt_tbkt_hls_1080_7_CJ_1/video/AttributiveClause(Revison).m3u8
05-复习课,https://d006.eduyun.cn/videoworks/mda-kienw5bg2puhjsir/ykt_tbkt_hls_1080_7_CJ_1/video/Module6unit1Art复习课.m3u8
06-M6U2词汇（1）,https://d006.eduyun.cn/videoworks/mda-kiendx1ksmc3mmvr/ykt_tbkt_hls_1080_7_CJ_1/video/M6U2词汇（1）（第一课时）改一.m3u8
07-M6U2词汇（2）,https://d006.eduyun.cn/videoworks/mda-kien1f0tf6yc0hh2/ykt_tbkt_hls_1080_7_CJ_1/video/M6U2词汇（2）（第二课时）.m3u8
08-分词复习（1）,https://d006.eduyun.cn/videoworks/mda-kienj0k5a6n80kgf/ykt_tbkt_hls_1080_7_CJ_1/video/分词复习（1）（第三课时）改一.m3u8
09-分词复习（2）,https://d006.eduyun.cn/videoworks/mda-kienn6h9ui3dxsbb/ykt_tbkt_hls_1080_7_CJ_1/video/分词复习（2）（第四课时）改一.m3u8
10-习题课,https://d006.eduyun.cn/videoworks/mda-kienhaga96zmaki4/ykt_tbkt_hls_1080_7_CJ_1/video/习题课（第五课时）.m3u8
11-M6U3词汇（1）,https://d006.eduyun.cn/videoworks/mda-kiephbhpbme3r7yd/ykt_tbkt_hls_1080_7_CJ_1/video/M6U3词汇（1）.m3u8
12-M6U3词汇（2）,https://d006.eduyun.cn/videoworks/mda-kiep8h9qps5992h5/ykt_tbkt_hls_1080_7_CJ_1/video/M6U3词汇（2）改一.m3u8
13-M6U3阅读,https://d006.eduyun.cn/videoworks/mda-kiepeaw2m70s9fph/ykt_tbkt_hls_1080_7_CJ_1/video/M6U3阅读改一.m3u8
14-Noun Clause,https://d006.eduyun.cn/videoworks/mda-kieprdpv8mi64cdd/ykt_tbkt_hls_1080_7_CJ_1/video/NounClause.m3u8
15-习题课,https://d006.eduyun.cn/videoworks/mda-kiepnib72t7dm8t9/ykt_tbkt_hls_1080_7_CJ_1/video/习题课.m3u8
16-M6U4阅读（1）,https://d006.eduyun.cn/videoworks/mda-kiepj360cbbgvksv/ykt_tbkt_hls_1080_7_CJ_1/video/M6U4阅读（1）.m3u8
17-M6U4阅读（2）,https://d006.eduyun.cn/videoworks/mda-kiepvde146msxq0k/ykt_tbkt_hls_1080_7_CJ_1/video/M6U4阅读（2）.m3u8
18-M6U4词汇,https://d006.eduyun.cn/videoworks/mda-kiepqwha6zt5vwwd/ykt_tbkt_hls_1080_7_CJ_1/video/M6U4词汇.m3u8
19-M6U4语法,https://d006.eduyun.cn/videoworks/mda-kiepcb3xg7kqeyjm/ykt_tbkt_hls_1080_7_CJ_1/video/M6U4语法改一.m3u8
20-习题课,https://d006.eduyun.cn/videoworks/mda-kiepabb3a8vmi729/ykt_tbkt_hls_1080_7_CJ_1/video/习题课.m3u8
21-M6U5 Reading,https://d006.eduyun.cn/videoworks/mda-kieqzicdpnvcq3z5/ykt_tbkt_hls_1080_7_CJ_1/video/U5Reading改一.m3u8
22-U5 Vocabulary,https://d006.eduyun.cn/videoworks/mda-kieqfqn32su1qswr/ykt_tbkt_hls_1080_7_CJ_1/video/U5Vocabulary.m3u8
23-U5 Grammar,https://d006.eduyun.cn/videoworks/mda-kieq5ri5jtdumqif/ykt_tbkt_hls_1080_7_CJ_1/video/U5Grammar改一.m3u8
24-U5 Listening and Speaking,https://d006.eduyun.cn/videoworks/mda-kieqhjqui26265yu/ykt_tbkt_hls_1080_7_CJ_1/video/U5ListeningandSpeaking.m3u8
25-Unit5 Reading & Writing,https://d006.eduyun.cn/videoworks/mda-kieq4v1vxmvdg53c/ykt_tbkt_hls_1080_7_CJ_1/video/U5Writing.m3u8

高二下英语人教版选修七,#genre#
01-M7 Unit1 Reading (1),https://d006.eduyun.cn/videoworks/mda-kieqrxy6jw4z4vix/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit1Reading(1).m3u8
02-M7 Unit1 Reading (2),https://d006.eduyun.cn/videoworks/mda-kieq2btrs08dh2c9/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit1Reading(2)改一.m3u8
03-M7 Unit1 Vocabulary,https://d006.eduyun.cn/videoworks/mda-kieqcp6q942e1ha9/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit1Vocabulary.m3u8
04-M7 Unit1 Grammar,https://d006.eduyun.cn/videoworks/mda-kiequiqdpgz3c89a/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit1Grammar.m3u8
05-M7 Unit1 Reading and Writing,https://d006.eduyun.cn/videoworks/mda-kieq56w746e9hwmt/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit1ReadingandWriting.m3u8
06-M7 Unit2 Reading (1),https://d006.eduyun.cn/videoworks/mda-kierwa3b82qcz2we/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit2Reading(1)改一.m3u8
07-M7 Unit2 Reading (2),https://d006.eduyun.cn/videoworks/mda-kierenbce2tm6f0j/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit2Reading(2).m3u8
08-M7 Unit2 Vocabulary,https://d006.eduyun.cn/videoworks/mda-kier9944fg9tb6g8/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit2Vocabulary.m3u8
09-M7 Unit2 Grammar,https://d006.eduyun.cn/videoworks/mda-kierwnhckai42kcq/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit2Grammar改一.m3u8
10-M7 Unit2 Reading and Writing,https://d006.eduyun.cn/videoworks/mda-kier386xbf93fasq/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit2ReadingandWriting.m3u8
11-M7 Unit3 Reading (1),https://d006.eduyun.cn/videoworks/mda-kier149yr8a8mitb/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Reading(1).m3u8
12-M7 Unit3 Reading (2),https://d006.eduyun.cn/videoworks/mda-kierxgidawt6kfbm/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Reading(2).m3u8
13-M7 Unit3 Vocabulary,https://d006.eduyun.cn/videoworks/mda-kier5rstz18ky035/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Vocabulary改二.m3u8
14-M7 Unit3 Grammar,https://d006.eduyun.cn/videoworks/mda-kierd5uryq9i7349/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Grammar.m3u8
15-M7 Unit3 Listening,https://d006.eduyun.cn/videoworks/mda-kiermbvme7p3vxnq/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Listening改一.m3u8
16-M7 Unit3 Using Language (1),https://d006.eduyun.cn/videoworks/mda-kier783xsyu0j75x/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3UsingLanguage(1).m3u8
17-M7 Unit3 Using Language (2),https://d006.eduyun.cn/videoworks/mda-kierv5tfgfshntky/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3UsingLanguage(2).m3u8
18-M7 Unit3 Listening (Workbook),https://d006.eduyun.cn/videoworks/mda-kierp1q1qb5xaqqh/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Listening(Workbook)改一.m3u8
19-M7 Unit3 Reading Task (Workbook),https://d006.eduyun.cn/videoworks/mda-kierxz91y7h95fds/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3ReadingTask(Workbook).m3u8
20-M7 Unit3 Revision,https://d006.eduyun.cn/videoworks/mda-kierxxyk7rfndi75/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit3Revision.m3u8
21-M7 Unit4 Reading (1),https://d006.eduyun.cn/videoworks/mda-kiesw77ftmak4vh9/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Reading(1).m3u8
22-M7 Unit4 Reading (2),https://d006.eduyun.cn/videoworks/mda-kies0v8m5a2n5bem/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Reading(2).m3u8
23-M7 Unit4 Vocabulary,https://d006.eduyun.cn/videoworks/mda-kies7c9jqgv5q82s/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Vocabulary(1).m3u8
24-M7 Unit4 Grammar,https://d006.eduyun.cn/videoworks/mda-kiesvnk74k2j50ty/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Grammar改一.m3u8
25-M7 Unit4 Using language (1),https://d006.eduyun.cn/videoworks/mda-kiesi2w7k0yz4b0a/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Usinglanguage.m3u8
26-M7 Unit4 Using language (2),https://d006.eduyun.cn/videoworks/mda-kiesikiwjyx0mw7p/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4UsingLanguage（2）改一.m3u8
27-M7 Unit4 Listening,https://d006.eduyun.cn/videoworks/mda-kiesp99qhhdk5q2y/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Listening.m3u8
28-M7 Unit4 Writing,https://d006.eduyun.cn/videoworks/mda-kiesfpkjz1705is9/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Writing.m3u8
29-M7Unit 4 Revision,https://d006.eduyun.cn/videoworks/mda-kiesg04n6hxx4pz4/ykt_tbkt_hls_1080_7_CJ_1/video/M7Unit4Revision改一.m3u8
