初一上道德与法治,#genre#
072-25.1.2概率(1),https://d006.eduyun.cn/videoworks/mda-kmadfy92t7b2ng12/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】25.1.2概率（1）.m3u8
073-25.1.2概率(2),https://d006.eduyun.cn/videoworks/mda-kmdgkkgm44qqnhcc/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】25.1.2概率（2）.m3u8
074-25.2用列举法求概率(1),https://d006.eduyun.cn/videoworks/mda-kmdgr7xw3zewcm5z/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】25.2用列举法求概率（1）.m3u8
075-25.2用列举法求概率(2),https://d006.eduyun.cn/videoworks/mda-kmhhk3wiehnexfj3/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】25.2用列举法求概率（2）.m3u8
076-25.3用频率估计概率(1),https://d006.eduyun.cn/videoworks/mda-kmhheyvn9hgur2tn/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】25.3用频率估计概率（1）.m3u8
077-25.3用频率估计概率(2),https://d006.eduyun.cn/videoworks/mda-kmjijgd10wdd70wb/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】25.3用频率估计概率（2）.m3u8
078-数学活动：探究几何概率的求解,https://d006.eduyun.cn/videoworks/mda-kmjismzbq1syztfc/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】数学活动：探究几何概率的求解.m3u8
079-概率初步全章复习,https://d006.eduyun.cn/videoworks/mda-kmkahjv4z1bmmjv4/ykt_tbkt_hls_1080_7/video/初三【数学（人教版）】概率初步全章复习.m3u8

初三上物理,#genre#
001-分子热运动,https://d006.eduyun.cn/videoworks/mda-kicm7jy7710zsxxa/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】分子热运动.m3u8
002-内能（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmypg2dbkjxnts/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】内能（第一课时）.m3u8
003-内能（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicm1bqugkf5ut45/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】内能（第二课时）.m3u8
004-比热容（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmybnwyjgjh7mu/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】比热容（第一课时）.m3u8
005-比热容（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicmmztb6xgtanw7/ykt_tbkt_hls_1080_4/video/初三【物理（人教版）】比热容（第二课时）.m3u8
006-热机,https://d006.eduyun.cn/videoworks/mda-kicmgwuhd00k3qft/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】热机.m3u8
007-热机的效率,https://d006.eduyun.cn/videoworks/mda-kiiqqjkjkyz5k13v/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】热机的效率.m3u8
008-能量的转化和守恒,https://d006.eduyun.cn/videoworks/mda-kiiqy5ccbdvjim44/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】能量的转化和守恒.m3u8
009-两种电荷　,https://d006.eduyun.cn/videoworks/mda-kiiqive6bb2vhjre/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】两种电荷.m3u8
010-电流和电路（第一课时）,https://d006.eduyun.cn/videoworks/mda-kirp1abaikkv7quu/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电流和电路（第一课时）.m3u8
011-电流和电路（第二课时）,https://d006.eduyun.cn/videoworks/mda-kirpa315q58p77gm/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电流和电路（第二课时）.m3u8
012-串联和并联（第一课时）,https://d006.eduyun.cn/videoworks/mda-kirpdsdz5sb5ik4h/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】串联和并联（第一课时）.m3u8
013-串联和并联（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiyd71ri5u981zda/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】串联和并联（第二课时）.m3u8
014-电流的测量,https://d006.eduyun.cn/videoworks/mda-kiydecrbcdj7fydp/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电流的测量.m3u8
015-串、并联电路中电流的规律（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiyd8fi55rra4byx/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】串、并联电路中电流的规律（第一课时）.m3u8
016-串、并联电路中电流的规律（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki4nz8t1b35uzt0u/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】串、并联电路中电流的规律（第二课时）.m3u8
017-电压,https://d006.eduyun.cn/videoworks/mda-ki4nm4zz9shrsqg2/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电压.m3u8
018-串、并联电路中电压的规律,https://d006.eduyun.cn/videoworks/mda-ki4n10s3rpgj0r8i/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】串、并联电路中电压的规律.m3u8
019-电阻　,https://d006.eduyun.cn/videoworks/mda-kjngph430p94u33b/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电阻.m3u8
020-变阻器（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjngyt2yjubtxzh4/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】变阻器（第一课时）.m3u8
021-变阻器（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjngusq7kz8wxuk3/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】变阻器（第二课时）.m3u8
022-电流与电压和电阻的关系（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjvhw98i13srx0c1/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电流与电压和电阻的关系（第一课时）.m3u8
023-电流与电压和电阻的关系（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjvhu5u36ssczfp0/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电流与电压和电阻的关系（第二课时）.m3u8
024-欧姆定律,https://d006.eduyun.cn/videoworks/mda-kjvhzgse3v8b0q9v/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】欧姆定律.m3u8
025-电阻的测量（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj2djv32yjj3954r/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电阻的测量（第一课时）.m3u8
026-电阻的测量（第二课时）,https://d006.eduyun.cn/videoworks/mda-kj2d2fvxh6ui8ecs/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电阻的测量（第二课时）.m3u8
027-欧姆定律在串、并联电路中的应用（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj2dg0xu9yjyc1dw/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】欧姆定律在串、并联电路中的应用（第一课时）.m3u8
028-欧姆定律在串、并联电路中的应用（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkcgy0vs2i66rbve/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】欧姆定律在串、并联电路中的应用（第二课时）.m3u8
029-电能　电功,https://d006.eduyun.cn/videoworks/mda-kkcgznja19abtt7k/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电能电功.m3u8
030-电功率,https://d006.eduyun.cn/videoworks/mda-kkcgjuq86czv659d/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电功率.m3u8
031-测量小灯泡的电功率,https://d006.eduyun.cn/videoworks/mda-kkjip3r5z8uaav65/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】测量小灯泡的电功率.m3u8
032-焦耳定律,https://d006.eduyun.cn/videoworks/mda-kmjne4x92dn7iju4/ykt_tbkt_hls_1080_7/video/32初三【物理（人教版）】焦耳定律.m3u8
033-家庭电路（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkji5dizaxe7qutz/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】家庭电路（第一课时）.m3u8
034-家庭电路（第二课时）,https://d006.eduyun.cn/videoworks/mda-kksihfmedhv8j4mf/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】家庭电路（第二课时）.m3u8
035-家庭电路中电流过大的原因,https://d006.eduyun.cn/videoworks/mda-kksi74qt3stf2iw6/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】家庭电路中电流过大的原因.m3u8
036-安全用电,https://d006.eduyun.cn/videoworks/mda-kksie8cyahhm89m7/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】安全用电.m3u8
037-磁现象　磁场（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkzhxi3kkwuwfpsj/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】磁现象磁场（第一课时）.m3u8
038-磁现象　磁场（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmxb4dz01r6y6uik/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】磁现象磁场（第二课时）.m3u8
039-电生磁（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkzhjisj50qg0vgp/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电生磁（第一课时）.m3u8
040-电生磁（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzh6y8jq234str6/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电生磁（第二课时）.m3u8
041-电磁铁　电磁继电器,https://d006.eduyun.cn/videoworks/mda-kkzhd59pkyvkg4qk/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电磁铁电磁继电器.m3u8
042-电动机（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkzhx8secyc7i9su/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电动机（第一课时）.m3u8
043-电动机（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzhidzs12q98e7x/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】电动机（第二课时）.m3u8
044-磁生电（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkzhfeu5nty6x4ue/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】磁生电（第一课时）.m3u8
045-磁生电（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzhfwgs2x110j3n/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】磁生电（第二课时）.m3u8
046-怎样提出可探究的科学问题,https://d006.eduyun.cn/videoworks/mda-kk2g7ubr5xt6qwy6/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】怎样提出可探究的科学问题.m3u8
047-怎样设计实验,https://d006.eduyun.cn/videoworks/mda-kk2h3m3iykb6758f/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】怎样设计实验.m3u8
048-从电路开关走向人工智能,https://d006.eduyun.cn/videoworks/mda-kk2ghu9pibmvjmv3/ykt_tbkt_hls_1080_7/video/初三【物理（人教版）】从电路开关走向人工智能.m3u8

初三上音乐,#genre#
001-让世界充满爱,https://d006.eduyun.cn/videoworks/mda-kicmdx0gxts71q2n/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】让世界充满爱.m3u8
002-有趣的变奏,https://d006.eduyun.cn/videoworks/mda-kicm8hrq9i298mb8/ykt_tbkt_hls_1080_4/video/初三【音乐（人音全国版）】有趣的变奏.m3u8
003-猎人合唱,https://d006.eduyun.cn/videoworks/mda-kicmrmbykbvbrk4e/ykt_tbkt_hls_1080_4/video/初三【音乐（人音全国版）】猎人合唱.m3u8
004-西方歌剧名作赏析,https://d006.eduyun.cn/videoworks/mda-kicm9duap5iv1sfj/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】西方歌剧名作赏析.m3u8
005-绣红旗,https://d006.eduyun.cn/videoworks/mda-kirpc9tffi140r69/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】绣红旗.m3u8
006-卡门序曲,https://d006.eduyun.cn/videoworks/mda-kiiqu1acgwgrhyq7/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】卡门序曲.m3u8
007-歌唱美丽的家乡,https://d006.eduyun.cn/videoworks/mda-ki0cibcmveqhfya4/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】歌唱美丽的家乡.m3u8
008-多彩的民歌,https://d006.eduyun.cn/videoworks/mda-kjvhcrhpjn40ufq0/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】多彩的民歌.m3u8
009-瑶族舞曲,https://d006.eduyun.cn/videoworks/mda-kjvhjz3dvc6wt095/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】瑶族舞曲.m3u8
010-念故乡,https://d006.eduyun.cn/videoworks/mda-kkcb6n7npyahy2t8/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】念故乡.m3u8
011-自新大陆交响曲 ,https://d006.eduyun.cn/videoworks/mda-kkjixyhah3mfigwk/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】自新大陆交响曲.m3u8
012-命运交响曲,https://d006.eduyun.cn/videoworks/mda-kkjifvdt1z1zk7sd/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】《命运交响曲》.m3u8
013-地平线交响曲,https://d006.eduyun.cn/videoworks/mda-kkzh89gpwyv6kz32/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】地平线交响曲.m3u8
014-前门情思大碗茶,https://d006.eduyun.cn/videoworks/mda-kksi1abxef8hfsnq/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】《前门情思大碗茶》.m3u8
015-丑末寅初,https://d006.eduyun.cn/videoworks/mda-kksiy23xe79rkrcm/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】丑末寅初.m3u8
016-南北曲韵,https://d006.eduyun.cn/videoworks/mda-kkzh4se9reiz7m57/ykt_tbkt_hls_1080_7/video/初三【音乐（人音全国版）】南北曲韵.m3u8

初三上英语,#genre#
001-How can we become good learners？Period 1,https://d006.eduyun.cn/videoworks/mda-kicmvyzaye13wkv3/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit1Howcanwebecomegoodlearners(Period1).m3u8
002-How can we become good learners？Period 2,https://d006.eduyun.cn/videoworks/mda-kicm1d8rdkizpzae/ykt_tbkt_hls_1080_4/video/初三【英语（人教版）】Unit1Howcanwebecomegoodlearners？Period2.m3u8
003-How can we become good learners？Period 3,https://d006.eduyun.cn/videoworks/mda-kidcgcup8un5n9fn/ykt_tbkt_hls_1080_5/video/初三【英语（人教版）】Unit1HowcanwebecomegoodlearnersPeriod3.m3u8
004-How can we become good learners？Period 4,https://d006.eduyun.cn/videoworks/mda-kicmd0jj5fbayqsv/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit1Howcanwebecomegoodlearners？Period4.m3u8
005-I think that mooncakes are delicious. Period 1,https://d006.eduyun.cn/videoworks/mda-kicmnw34hg0hzfzf/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit2Ithinkthatmooncakesaredelicious.Period1.m3u8
006-I think that mooncakes are delicious. Period 2,https://d006.eduyun.cn/videoworks/mda-kicmq09kmwvqt4j2/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit2Ithinkthatmooncakesaredelicious.Period2.m3u8
007-I think that mooncakes are delicious. Period 3,https://d006.eduyun.cn/videoworks/mda-kicmkd9d5n5zgrkv/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit2Ithinkthatmooncakesaredelicious.Period3.m3u8
008-I think that mooncakes are delicious. Period 4,https://d006.eduyun.cn/videoworks/mda-kicmzb31fvjyqtpx/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit2Ithinkthatmooncakesaredelicious.Period4.m3u8
009-Could you please tell me where the restrooms are? Period 1,https://d006.eduyun.cn/videoworks/mda-kiiqzyh2x971aeit/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit4CouldyoupleasetellmewheretherestroomsarePeriod1.m3u8
010-Could you please tell me where the restrooms are? Period 2,https://d006.eduyun.cn/videoworks/mda-kiiqqezc665fscav/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit3CouldyoupleasetellmewheretherestroomsarePeriod2.m3u8
011-Could you please tell me where the restrooms are? Period 3,https://d006.eduyun.cn/videoworks/mda-kiiq4i88f0c49ani/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit3CouldyoupleasetellmewheretherestroomsarePeriod3.m3u8
012-Could you please tell me where the restrooms are? Period 4,https://d006.eduyun.cn/videoworks/mda-kiiqkgmkb079nv38/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit3CouldyoupleasetellmewheretherestroomsarePeriod4.m3u8
013-I used to be afraid of the dark. Period 1,https://d006.eduyun.cn/videoworks/mda-kirqe0u1s2uqabdz/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit4Iusedtobeafraidofthedark.Period1.m3u8
014-I used to be afraid of the dark. Period 2,https://d006.eduyun.cn/videoworks/mda-kirquz9svmyx3dn2/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit4Iusedtobeafraidofthedark.Period2.m3u8
015-I used to be afraid of the dark. Period 3,https://d006.eduyun.cn/videoworks/mda-kirq4c3stsz62s5w/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit4Iusedtobeafraidofthedark.Period3.m3u8
016-I used to be afraid of the dark. Period 4,https://d006.eduyun.cn/videoworks/mda-kirq33xgaz31iv9x/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit4Iusedtobeafraidofthedark.Period4.m3u8
017-What are the shirts made of？Period 1,https://d006.eduyun.cn/videoworks/mda-kiyd9i4jeekr275w/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit5WhataretheshirtsmadeofPeriod1.m3u8
018-What are the shirts made of？Period 2,https://d006.eduyun.cn/videoworks/mda-kiydk5kab3k18w0c/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit5WhataretheshirtsmadeofPeriod2.m3u8
019-What are the shirts made of？Period 3,https://d006.eduyun.cn/videoworks/mda-kiydxbp1mjgny108/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit5WhataretheshirtsmadeofPeriod3.m3u8
020-What are the shirts made of？Period 4,https://d006.eduyun.cn/videoworks/mda-ki2hgwi7m5dcydum/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit5WhataretheshirtsmadeofPeriod4.m3u8
021-When was it invented? Period 1,https://d006.eduyun.cn/videoworks/mda-ki4neni75311fsj2/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit6WhenwasitinventedPeriod1.m3u8
022-When was it invented? Period 2,https://d006.eduyun.cn/videoworks/mda-kjigjvziv7efwhdg/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit6WhenwasitinventedPeriod2.m3u8
023-When was it invented? Period 3,https://d006.eduyun.cn/videoworks/mda-kjig24q0z3uigva5/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit6WhenwasitinventedPeriod3.m3u8
024-When was it invented? Period 4,https://d006.eduyun.cn/videoworks/mda-kjigxtsnpuc3kbhd/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit6WhenwasitinventedPeriod4.m3u8
025-Teenagers should be allowed to choose their own clothes. Period 1,https://d006.eduyun.cn/videoworks/mda-kjngmbat4p3wy668/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit7Teenagersshouldbeallowedtochoosetheirownclothes.Period1.m3u8
026-Teenagers should be allowed to choose their own clothes. Period 2,https://d006.eduyun.cn/videoworks/mda-kjngf91z4xbk17c3/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit7Teenagersshouldbeallowedtochoosetheirownclothes.Period2.m3u8
027-Teenagers should be allowed to choose their own clothes. Period 3,https://d006.eduyun.cn/videoworks/mda-kjngs3cw8yjf5b3t/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit7Teenagersshouldbeallowedtochoosetheirownclothes.Period3.m3u8
028-Teenagers should be allowed to choose their own clothes. Period 4,https://d006.eduyun.cn/videoworks/mda-kjngzsd5nhaiyyri/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit7Teenagersshouldbeallowedtochoosetheirownclothes.Period4.m3u8
029-期中复习指导1--听说能力的提升（上）,https://d006.eduyun.cn/videoworks/mda-kjxm4mhuz0ijrxa8/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期中复习指导1-听说能力的提升（上）.m3u8
030-期中复习指导2--听说能力的提升（下）,https://d006.eduyun.cn/videoworks/mda-kjxmck68cc2wydns/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期中复习指导2-听说能力的提升（下）.m3u8
031-期中复习指导3--阅读能力的提升,https://d006.eduyun.cn/videoworks/mda-kjxmdhqvfq7wchh9/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期中复习指导3-阅读能力的提升.m3u8
032-期中复习指导4--写作能力的提升,https://d006.eduyun.cn/videoworks/mda-kjxm5hfesjragcne/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期中复习指导4-写作能力的提升.m3u8
033-It must belong to Carla. Period 1,https://d006.eduyun.cn/videoworks/mda-kj2d1fe96i0s3brk/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit8ItmustbelongtoCarla.Period1.m3u8
034-It must belong to Carla. Period 2,https://d006.eduyun.cn/videoworks/mda-kj2ditcue4m2enbc/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit8ItmustbelongtoCarla.Period2.m3u8
035-It must belong to Carla. Period 3,https://d006.eduyun.cn/videoworks/mda-kj4gkrufi6rgujn7/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit8ItmustbelongtoCarla.Period3.m3u8
036-It must belong to Carla. Period 4,https://d006.eduyun.cn/videoworks/mda-kj4gqgr2uu3y9aev/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit8ItmustbelongtoCarla.Period4.m3u8
037-I like music that I can dance to. Period 1,https://d006.eduyun.cn/videoworks/mda-kkcg8astx6v9m1qc/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit9IlikemusicthatIcandanceto.Period1.m3u8
038-I like music that I can dance to. Period 2,https://d006.eduyun.cn/videoworks/mda-kkcgpeuqfmnh71uz/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit9IlikemusicthatIcandanceto.Period2.m3u8
039-I like music that I can dance to. Period 3,https://d006.eduyun.cn/videoworks/mda-kkehnyp2crc9kbnj/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit9IlikemusicthatIcandanceto.Period3.m3u8
040-I like music that I can dance to. Period 4,https://d006.eduyun.cn/videoworks/mda-kkehs92kr2upvmsw/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit9IlikemusicthatIcandanceto.Period4.m3u8
041-You're supposed to shake hands. Period 1,https://d006.eduyun.cn/videoworks/mda-kknbz3etcrpgb9pm/ykt_tbkt_hls_1080_7/video/初三【英语（人教版)】Unit10You’resupposedtoshakehands.Period1.m3u8
042-You're supposed to shake hands. Period 2,https://d006.eduyun.cn/videoworks/mda-kknb6adn44v2dve6/ykt_tbkt_hls_1080_7/video/初三【英语（人教版)】Unit10You’resupposedtoshakehands.Period2.m3u8
043-You're supposed to shake hands. Period 3,https://d006.eduyun.cn/videoworks/mda-kknb6zyyvt1k20w0/ykt_tbkt_hls_1080_7/video/初三【英语（人教版)】Unit10You’resupposedtoshakehands.Period3.m3u8
044-You're supposed to shake hands. Period 4,https://d006.eduyun.cn/videoworks/mda-kknbysavbw80ambh/ykt_tbkt_hls_1080_7/video/初三【英语（人教版)】Unit10You’resupposedtoshakehands.Period4.m3u8
045-Sad movies make me cry. Period 1,https://d006.eduyun.cn/videoworks/mda-kksiivtf2m5bzgz6/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit11Sadmoviesmakemecry.Period1.m3u8
046-Sad movies make me cry. Period 2,https://d006.eduyun.cn/videoworks/mda-kksibingiwtk05df/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit11Sadmoviesmakemecry.Period2.m3u8
047-Sad movies make me cry. Period 3,https://d006.eduyun.cn/videoworks/mda-kksi678uk0pe0d8n/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit11Sadmoviesmakemecry.Period3.m3u8
048-Sad movies make me cry. Period 4,https://d006.eduyun.cn/videoworks/mda-kksigxbsu1i6m9gy/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit11Sadmoviesmakemecry.Period4.m3u8
049-Life is full of the unexpected. Period 1,https://d006.eduyun.cn/videoworks/mda-kkzhxrxkvnm90p48/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit12Lifeisfulloftheunexpected.SectionA(Period1).m3u8
050-Life is full of the unexpected. Period 2,https://d006.eduyun.cn/videoworks/mda-kk2g24inqp3b9qg0/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit12Lifeisfulloftheunexpected.SectionA(Period2).m3u8
051-Life is full of the unexpected. Period 3,https://d006.eduyun.cn/videoworks/mda-kk2gbxk8qfamn23h/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit12Lifeisfulloftheunexpected.(Period3).m3u8
052-Life is full of the unexpected. Period 4,https://d006.eduyun.cn/videoworks/mda-kk2gzvdivf7x2aey/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit12Lifeisfulloftheunexpected.(Period4).m3u8
053-We're trying to save the earth. Period 1,https://d006.eduyun.cn/videoworks/mda-kmahwd2gxep5fv22/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit13We'retryingtosavetheearth.Period1.m3u8
054-We're trying to save the earth. Period 2,https://d006.eduyun.cn/videoworks/mda-kmahw3jp0765we27/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit13We'retryingtosavetheearth.Period2.m3u8
055-We're trying to save the earth. Period 3,https://d006.eduyun.cn/videoworks/mda-kmahc3pkyv5mwjhq/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit13We'retryingtosavetheearth.Period3.m3u8
056-We're trying to save the earth. Period 4,https://d006.eduyun.cn/videoworks/mda-kmahs4pari9cy5x0/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit13We'retryingtosavetheearth.Period4.m3u8
057-I remember meeting all of you in Grade 7. Period 1,https://d006.eduyun.cn/videoworks/mda-kmhh1t5t444jkpt7/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit14IremembermeetingallofyouinGrade7.Period1.m3u8
058-I remember meeting all of you in Grade 7. Period 2,https://d006.eduyun.cn/videoworks/mda-kmhh9y1a5rjduhyg/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit14IremembermeetingallofyouinGrade7.Period2.m3u8
059-I remember meeting all of you in Grade 7. Period 3,https://d006.eduyun.cn/videoworks/mda-kmhheu13gck44zi6/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit14IremembermeetingallofyouinGrade7.Period3.m3u8
060-I remember meeting all of you in Grade 7. Period 4,https://d006.eduyun.cn/videoworks/mda-kmhhnyejyj7zi2zb/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】Unit14IremembermeetingallofyouinGrade7.Period4.m3u8
061-期末复习指导1--词汇运用能力的提升,https://d006.eduyun.cn/videoworks/mda-kmjiimfzdq81m9hw/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期末复习指导1-词汇运用能力的提升.m3u8
062-期末复习指导2--阅读能力的提升（上）,https://d006.eduyun.cn/videoworks/mda-kmjip6chfz3v27xf/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期末复习指导2-阅读能力的提升（上）.m3u8
063-期末复习指导3--阅读能力的提升（下）,https://d006.eduyun.cn/videoworks/mda-kmjixfysxj4a974j/ykt_tbkt_hls_1080_7/video/初三【英语（人教版）】期末复习指导3-阅读能力的提升（下）.m3u8
